Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-10-30,226.11354064941406,226.8621205506391,225.81411406414324,225.86695246883247,54285700
2017-10-31,226.46578979492188,226.72119331711465,226.16636323060015,226.4922089954181,60304800
2017-11-01,226.7652130126953,227.5930504508183,226.3953442112068,227.24960084943612,54202700
2017-11-02,226.8533477783203,226.9942591759768,225.62040664395226,226.69483253449462,56449500
2017-11-03,227.61070251464844,227.65472556025642,226.59790370470265,227.0118224625833,59589700
2017-11-06,227.96298217773438,228.09507819915524,227.40815201166888,227.47859426439402,49652600
2017-11-07,227.804443359375,228.40329651186104,227.2936362946524,228.06863537485555,57502200
2017-11-08,228.1919403076172,228.28882864100103,227.3464988920122,227.6283216559132,50469600
2017-11-09,227.3640899658203,227.55783972270498,225.77004199375946,226.97659045205097,95085500
2017-11-10,227.2936553955078,227.46980133802757,226.65956762897312,226.97662495028916,59984700
2017-11-13,227.50498962402344,227.73397395455186,226.57147533569324,226.60670989641187,50228600
2017-11-14,226.9766082763672,227.08228508367694,225.91097109177107,226.69478553947752,61315200
2017-11-15,225.84054565429688,226.5274718290318,225.12720027576822,225.99906087705938,80811500
2017-11-16,227.76040649414062,228.1303022131102,226.74763454195505,226.79165758836004,67777000
2017-11-17,227.09109497070312,227.73399811055972,227.0118373577506,227.40815229861116,75756800
2017-11-20,227.47857666015625,227.6723264352788,227.09107710991117,227.33769216560881,48075500
2017-11-21,228.9669189453125,229.15188023534745,227.44336683698646,228.253573615451,69176800
2017-11-22,228.76437377929688,229.10782339481085,228.5970432130405,228.97572738884392,45033400
2017-11-24,229.29278564453125,229.3984893382344,229.11666657388875,229.2575779560616,27856500
2017-11-27,229.17831420898438,229.63625603171585,228.97574906326412,229.33682943114943,52274900
2017-11-28,231.5032958984375,231.52971510340254,229.54819410272967,229.64508243833384,98971700
2017-11-29,231.3623809814453,232.1726147148354,230.9132545038959,231.63538838728257,77512100
2017-11-30,233.38790893554688,234.30379244257114,232.20780655542106,232.28706415452353,127894400
2017-12-01,232.90354919433594,233.65212911092897,229.64506437519054,233.1677680993022,164390900
2017-12-04,232.62176513671875,234.9643395812636,232.56889985216333,234.5328169534945,94040600
2017-12-05,231.78514099121094,233.5112585927258,231.65304495366408,231.78514099121094,77994500
2017-12-06,231.82911682128906,232.2606662908368,231.3623596663015,231.8819552255446,75898600
2017-12-07,232.56011962890625,232.87715009091266,231.564951440777,232.56011962890625,77218600
2017-12-08,233.8282470703125,233.83703555282563,232.52483717294783,233.5200051561142,76563900
2017-12-11,234.53280639648438,234.59446016227557,233.80185719499212,234.53280639648438,83077500
2017-12-12,234.9467010498047,235.4222735318072,234.56801688640172,235.32538521320765,85195800
2017-12-13,234.9203338623047,235.63367930520064,234.83226088301262,235.1933412848402,102905400
2017-12-14,233.96035766601562,235.33420988966807,233.90751926326706,235.21971772501453,100666700
2017-12-15,235.90866088867188,236.37780387660885,234.91726642461435,234.97037491279792,144610300
2017-12-18,237.40460205078125,237.7586676268272,237.2098619319352,237.31607890340177,83653600
2017-12-19,236.49290466308594,237.6967331989454,236.4220753295202,237.65248512557366,82382900
2017-12-20,236.36891174316406,237.51963151737712,236.06795467934634,237.46652303631924,76751500
2017-12-21,236.85574340820312,237.57276191403741,236.6078948307616,236.9973750258081,67032300
2017-12-22,236.79380798339844,236.90888536418348,236.2538357382078,236.87347070544894,78720900
2017-12-26,236.51058959960938,236.73188398510146,236.24504714240877,236.38665177726588,45244400
2017-12-27,236.6256561279297,236.98858214507518,236.35125326360784,236.67876461692916,57751000
2017-12-28,237.1125030517578,237.156778136793,236.74074361292054,237.13022389116176,45116100
2017-12-29,236.21841430664062,237.71436618701495,236.02370122285757,237.69667236488982,96007400
2018-01-02,237.9091339111328,237.9445485729644,236.69644512475205,237.08592536448378,86655700
2018-01-03,239.41395568847656,239.56444774700554,238.07732904047535,238.07732904047535,90070400
2018-01-04,240.4230499267578,240.9099137641314,239.47593052365318,240.06015092041721,80636400
2018-01-05,242.02525329589844,242.14916410368429,240.72404124003702,241.21973849812952,83524000
2018-01-08,242.4678497314453,242.62717520941226,241.63578066187287,241.92787737147896,57319200
2018-01-09,243.01663208007812,243.64510052492588,242.60943099098998,242.892694266841,57254000
2018-01-10,242.64483642578125,242.91040586684394,241.5826397019457,242.25535618966668,69574300
2018-01-11,244.41519165039062,244.41519165039062,243.03431699806416,243.202502873595,62361500
2018-01-12,246.00860595703125,246.17676487288452,244.37985516627515,244.68083936554214,90816100
2018-01-16,245.16758728027344,247.92933646551307,244.46828956559077,247.2743138292236,106555100
2018-01-17,247.50440979003906,247.89388995981733,245.16755578483654,246.10584155381133,113258800
2018-01-18,247.0884552001953,247.81428020492635,246.5927309580643,247.3894123023468,100728000
2018-01-19,248.21267700195312,248.21267700195315,247.0885110708888,247.67270456903125,140920100
2018-01-22,250.23086547851562,250.23086547851562,247.94709207384852,248.00022758385515,91322400
2018-01-23,250.76185607910156,251.05395266862666,249.94748117071228,250.27499241194064,97084700
2018-01-24,250.6645050048828,252.00999180922344,249.47837064711314,251.40805070616526,134816100
2018-01-25,250.77072143554688,251.62934450787418,249.9740672582304,251.53198797011524,84587300
2018-01-26,253.67413330078125,253.71840837989234,251.35497278104543,251.6116817967824,107743100
2018-01-29,251.99234008789062,253.54140081045443,251.83301461108954,253.09881203257905,90118300
2018-01-30,249.40762329101562,252.0454349761544,248.9296198729371,250.15116915609678,131796400
2018-01-31,249.53152465820312,250.77076771980532,248.45160705877703,250.26623708958093,108364800
2018-02-01,249.24822998046875,250.55830220252017,248.45157575648545,248.79680789451083,90102500
2018-02-02,243.82215881347656,248.05330628069092,243.7867441488858,247.92050804184404,173174800
2018-02-05,233.6249237060547,244.17625286495982,233.07611790159658,242.0518319710831,294681800
2018-02-06,238.22775268554688,238.73231019083903,228.9953606423037,230.09297176528423,355026800
2018-02-07,236.9355010986328,241.0869592081186,236.85581134243014,237.6701866238681,167376100
2018-02-08,228.0482635498047,237.37804114136617,228.0128488891531,237.236409512231,246449500
2018-02-09,231.47390747070312,233.34161895839765,223.8790831879497,230.85427243881512,283565300
2018-02-12,234.8730010986328,236.35125945040988,231.61555429185336,233.53637439238625,143736000
2018-02-13,235.4571533203125,236.0059589043932,233.0760243079884,233.66024454656457,81223600
2018-02-14,238.63499450683594,238.99792051664463,233.95239805590404,233.96125847504936,120735700
2018-02-15,241.6800079345703,241.68886835374218,237.90914319970344,240.3876563687158,111200300
2018-02-16,241.75083923339844,243.70710116181584,241.00729329758568,241.05156838528038,160420100
2018-02-20,240.23716735839844,242.24653756584118,239.44051301354344,240.79483350383896,86369700
2018-02-21,239.0421905517578,243.17598166500747,238.944833986105,240.6797744492158,98883700
2018-02-22,239.3519744873047,241.6976893017276,238.67925800174504,239.97160950098848,110511300
2018-02-23,243.16709899902344,243.16709899902347,240.10439246899782,240.58239587399885,92766400
2018-02-26,245.9908447265625,246.08822830762622,243.6539899562212,244.24704380883512,86491400
2018-02-27,242.9192657470703,246.8937312696568,242.8572968360547,246.17671261007226,99099200
2018-02-28,240.45848083496094,244.47719455562333,240.1398298770944,244.0257453518368,121907800
2018-03-01,236.96206665039062,241.8039894547704,235.45725384673085,240.24606815342645,176855100
2018-03-02,238.1835174560547,238.75004394555748,234.41268018749736,235.28013673102748,139083200
2018-03-05,240.93638610839844,241.55602095861738,236.8822593732359,236.98850332937468,97307400
2018-03-06,241.54725646972656,241.9987056688439,240.04244381498555,241.91901591672593,79213200
2018-03-07,241.45867919921875,241.8127447405527,239.1749334961659,239.36967359591995,87063500
2018-03-08,242.62709045410156,242.75100122252138,241.13999915226822,242.14022675686374,66901200
2018-03-09,246.84939575195312,246.84939575195312,243.7247208821867,244.04339876548187,113625300
2018-03-12,246.53958129882812,247.76999075934336,246.150101110857,247.14152241608159,71924800
2018-03-13,244.94630432128906,248.21261126322244,244.33552972151472,247.70805363497897,91968900
2018-03-14,243.68930053710938,246.09698388009483,243.13166152792888,245.911104210368,105895100
2018-03-15,243.42372131347656,244.8488435881585,242.91916384425014,244.20268154383382,83433000
2018-03-16,243.68783569335938,244.74541813867725,243.63451448785352,243.95444172088858,100343700
2018-03-19,240.390625,243.86553445329375,238.7287176792221,242.93238634834753,109208400
2018-03-20,240.79945373535156,241.43933523682065,240.11511982084016,240.79055782840962,59757300
2018-03-21,240.33731079101562,242.86128039864445,240.12402598863446,240.75501161012448,78709600
2018-03-22,234.3295135498047,238.95085506648576,234.05398457579776,238.09768891476452,148785900
2018-03-23,229.33489990234375,235.10272912118262,229.13937980811755,234.77390603581736,183534800
2018-03-26,235.6092529296875,235.89365069196427,230.5435500072418,232.96087674326745,141956100
2018-03-27,231.60110473632812,237.0845077475653,230.03694435060825,236.55129590848824,129941400
2018-03-28,230.91680908203125,233.4141448412357,229.80590569801302,231.7344459062011,146452300
2018-03-29,233.86729431152344,235.74251268019424,230.9256253350439,232.06318892303307,111601600
2018-04-02,228.8193817138672,233.84955428667854,226.33095601742667,233.33408005180738,186286300
2018-04-03,231.752197265625,232.23211509398098,228.25952373637787,230.06362964338052,119956900
2018-04-04,234.23170471191406,234.94267187776452,228.04620357970649,228.1795065330961,123715300
2018-04-05,236.08029174804688,236.96901437539836,234.90717137074398,236.00028284452247,82652600
2018-04-06,230.81906127929688,235.60926254045447,229.29045714678506,234.10734612580416,179521200
2018-04-09,231.95660400390625,235.36929561281255,231.0145601956923,232.28542703410102,105442900
2018-04-10,235.6448211669922,236.43579739740815,233.71630807413945,234.86274084261026,103529000
2018-04-11,234.4094696044922,236.08027234606598,234.08064659886202,234.15173246967666,91140200
2018-04-12,236.3380126953125,237.28895245968727,235.5648283132808,235.74258369562386,68890500
2018-04-13,235.6448211669922,237.76888146260518,234.63169138070813,237.65334317082176,85079200
2018-04-16,237.58216857910156,238.35537991867997,236.4623966973388,237.28890209431214,63405300
2018-04-17,240.1239776611328,240.7283025606984,238.84421486107436,239.3596620703125,64682000
2018-04-18,240.3018035888672,241.11051757977623,239.83965031215212,240.56840961645577,57303900
2018-04-19,238.96865844726562,239.84848523627377,237.9288409607125,239.64406925265,77655900
2018-04-20,236.9423065185547,239.11968761914292,236.05358396674885,238.89750698119147,99953100
2018-04-23,236.90676879882812,238.079889035086,235.82252623895204,237.5199895077057,65558000
2018-04-24,233.71629333496094,238.15990660538384,232.20545397435194,237.93772594186268,112885500
2018-04-25,234.2939453125,234.73830661616998,231.8232975489614,233.65406395034879,103840900
2018-04-26,236.6757049560547,237.51110633985473,234.88049513217607,235.3248564162544,67731900
2018-04-27,236.89785766601562,237.59106010257747,235.95581402457663,237.28889771963074,57053600
2018-04-30,235.0760498046875,238.07993686694329,235.0049368006314,237.5200372270754,82182300
2018-05-01,235.49375915527344,235.60040154358634,232.94310213368462,234.50726282004828,74203400
2018-05-02,233.9118194580078,236.1158343393192,233.52077931035637,235.2982246645307,86368900
2018-05-03,233.39630126953125,234.0539472480929,230.22355539918735,233.07637418428243,136311500
2018-05-04,236.41806030273438,237.1023943057855,232.08998404215652,232.4188071815427,91222100
2018-05-07,237.21788024902344,238.19545354325084,236.49798989421606,237.19121965230207,55304900
2018-05-08,237.21788024902344,237.582232696994,235.64482367746677,236.84460477325905,67499200
2018-05-09,239.5107421875,239.83956521207637,237.36891745359867,237.89326053625578,59666100
2018-05-10,241.7503662109375,242.07921642902767,240.1506760201422,240.25731841663958,72063900
2018-05-11,242.48794555664062,242.75455146458208,241.3592505958174,241.87472484671625,59871500
2018-05-14,242.60354614257812,243.58111947058293,242.05251525518844,242.92347331428894,54790600
2018-05-15,240.93275451660156,241.38598469812845,239.98181461924676,241.36822000607532,87036100
2018-05-16,241.94586181640625,242.40801498332831,240.94160081495144,240.96828853304132,53942600
2018-05-17,241.7415313720703,242.82577442482668,240.95945085904327,241.67931425815422,56536400
2018-05-18,241.13705444335938,241.75917101738926,240.78157088176684,241.39479155221832,64368000
2018-05-21,242.95013427734375,243.49226925911267,242.23916692469527,242.63020710515173,58025900
2018-05-22,242.2747344970703,243.73225305791502,241.94591136659616,243.47451582524462,52966400
2018-05-23,242.9412384033203,242.96792612267254,240.8349698211104,240.99496052889378,64694200
2018-05-24,242.4435272216797,242.81680266690321,240.64831723876975,242.54130081610177,76043800
2018-05-25,241.8657989501953,242.49678426851798,241.35922066626534,241.8657989501953,56374800
2018-05-29,239.0841827392578,240.99495833548855,237.96441052496186,240.2306426726631,115908600
2018-05-30,242.2747344970703,242.71909594293706,240.3284563161106,240.39954221391434,69678400
2018-05-31,240.79058837890625,242.16809804630864,240.1862633068633,241.8659355102872,93519900
2018-06-01,243.154541015625,243.4567034850787,242.02584580614777,242.09695881170452,71258400
2018-06-04,244.30990600585938,244.56764322638998,243.7411374852083,243.98108289087327,45385200
2018-06-05,244.4876708984375,244.86981522949065,243.67003391133608,244.4432184812199,51135000
2018-06-06,246.53167724609375,246.63831963308894,244.4787299314409,245.10084668446635,62732200
2018-06-07,246.50502014160156,247.31376108332609,245.589636811371,247.02049451493454,72969400
2018-06-08,247.2337646484375,247.28708583953232,245.8740200321918,246.04287951121336,72139700
2018-06-11,247.56256103515625,248.28242415906195,247.3403803889715,247.45591866445332,58892500
2018-06-12,247.88250732421875,248.24685970522253,247.23373009435488,247.98025378701,72329000
2018-06-13,247.0916748046875,248.38033410870383,246.88725873417414,248.1225968235654,79070600
2018-06-14,247.71363830566406,248.24685012150417,247.1181822824306,247.96247952694245,77097600
2018-06-15,247.39764404296875,247.73687945983525,245.80861544036895,246.92450707824656,120041600
2018-06-18,246.88880920410156,247.01380215365688,245.45155374491642,245.93359935290076,52917600
2018-06-19,245.9425506591797,246.16572901730962,244.18390410737777,244.60348051040012,97531500
2018-06-20,246.36207580566406,247.03161074075462,246.02284041293345,246.62987888232178,53785500
2018-06-21,244.8176727294922,246.37101230855984,244.31775548944287,246.35314060777117,71061400
2018-06-22,245.26405334472656,246.20141869409275,245.0408750106083,246.0853616013994,54898500
2018-06-25,241.92530822753906,244.26421275255836,240.22915837869246,244.10353089437726,137854200
2018-06-26,242.46099853515625,243.31799588991603,241.73790276028785,242.49671470427884,68547400
2018-06-27,240.45236206054688,244.48741685986784,240.3005887939629,243.05016134884588,105110700
2018-06-28,241.82717895507812,242.594899506834,239.68464470836813,240.39883187175636,76650500
2018-06-29,242.17526245117188,244.29992445988526,242.05920536345172,242.92513835246228,97592500
2018-07-02,242.69302368164062,242.8537327800124,240.35411920403206,240.59516922986583,63554800
2018-07-03,241.83599853515625,243.69285723292634,241.40751363832052,243.5946446151051,42187100
2018-07-05,243.8089599609375,243.87145644156033,241.8896314708076,242.96983437259252,56925900
2018-07-06,245.8711395263672,246.24606390247396,243.451866568437,243.83575404000513,66493700
2018-07-09,248.0850372314453,248.13859785355555,246.835243976457,246.87986874706564,50550400
2018-07-10,248.97775268554688,249.07596532254158,248.24572118594975,248.5403318534839,51966800
2018-07-11,247.1566925048828,248.210115335847,246.85317312764195,247.41558709620494,77054700
2018-07-12,249.3972930908203,249.4508537056568,247.81720046625236,248.42423893002973,60124700
2018-07-13,249.5937042236328,249.89722347148899,248.76348740654552,249.2187799000535,48216000
2018-07-16,249.37049865722656,249.7811390955265,248.92414206324352,249.63832895968304,48201000
2018-07-17,250.37933349609375,250.77212957958386,248.54034603404995,248.59390665966666,52315500
2018-07-18,250.90599060058594,251.01311183450997,250.01327732662287,250.4596339636044,44593500
2018-07-19,249.95974731445312,250.62034650016577,249.47767445932342,250.2364862837895,61412100
2018-07-20,249.674072265625,250.3882593176565,249.51339039521181,249.7544132008316,82337700
2018-07-23,250.13833618164062,250.34364285295118,249.12062970426848,249.46880104972345,47047600
2018-07-24,251.39691162109375,252.24499992503596,250.5220702585434,251.55762067682633,68026900
2018-07-25,253.5394744873047,253.86083814957,251.10235774135126,251.14698250218464,78882900
2018-07-26,252.94143676757812,253.62881634663748,252.71825839527207,252.81647104568265,57919500
2018-07-27,251.22747802734375,253.3699852589754,250.2990482377023,253.27177259452932,76768700
2018-07-30,249.91519165039062,251.46850464889854,249.3884666343749,251.30782273390628,63742500
2018-07-31,251.1470489501953,251.76302337595422,250.29898756587647,250.6828477896245,68570500
2018-08-01,250.72743225097656,251.86119552302227,250.0757690092586,251.35234242817245,53853300
2018-08-02,252.09329223632812,252.2628826794248,249.2098188085701,249.41515265107927,63426400
2018-08-03,253.17343139648438,253.22699200106013,252.0396683649358,252.2182218758155,53935400
2018-08-06,254.1019744873047,254.41440240619343,252.81646491452096,253.20926101973006,39400900
2018-08-07,254.9411163330078,255.32500385355848,254.6375970039002,254.77152582733552,43196600
2018-08-08,254.8339080810547,255.23563992731937,254.36970701442615,254.77143886069084,42114600
2018-08-09,254.48580932617188,255.28924591806472,254.3519077680981,254.8964498520815,35717000
2018-08-10,252.78073120117188,253.58416781752885,252.06654413061483,253.0396257169645,77076000
2018-08-13,251.83448791503906,253.6734755756218,251.5398771988893,253.05750107107713,65732900
2018-08-14,253.44139099121094,253.68244110415935,252.1737529085382,252.5665490803838,43842000
2018-08-15,251.54885864257812,252.2273297545392,250.10266684578474,252.08449229710214,102925400
2018-08-16,253.5841064453125,254.45897517871572,252.95919631524671,252.99491247099334,69967900
2018-08-17,254.47686767578125,254.92322435482293,252.9681799211443,253.37882043769676,65618500
2018-08-20,255.02139282226562,255.28919588592854,254.47682360155784,254.9321160532297,39807500
2018-08-21,255.61959838867188,256.48553163461656,255.05718448496629,255.53925743720762,67272000
2018-08-22,255.4677276611328,255.99442513709798,254.94100294172503,255.20883322601682,44993300
2018-08-23,255.1286163330078,256.1552314798958,254.80722528431642,255.28929823562558,49204900
2018-08-24,256.6640625,256.8068999266529,255.65529190413824,255.7088525337014,57487400
2018-08-27,258.69049072265625,258.79761197284716,257.7085005234876,257.86918239877394,57072400
2018-08-28,258.81549072265625,259.26184743957043,258.3512623012562,259.1546989430114,46943500
2018-08-29,260.20806884765625,260.44015576794226,258.78865804429665,259.02968081501746,61485500
2018-08-30,259.15472412109375,260.10099827341065,258.55662131865336,259.72607385111013,61229500
2018-08-31,259.1636657714844,259.6100225417489,258.2531077677887,258.74408931769756,66140800
2018-09-04,258.71728515625,259.0743650908598,257.7085145894739,258.7440654702594,57594400
2018-09-05,258.0210266113281,258.5655961074691,257.0033472112408,258.36026215917684,72452400
2018-09-06,257.2442932128906,258.4315900320782,256.2087424133647,258.1280707493043,65909900
2018-09-07,256.7444152832031,257.7264056095643,255.9498871689571,256.1909372565599,73524800
2018-09-10,257.1906433105469,258.029795783636,256.9942453435805,257.7619655140776,50210900
2018-09-11,258.038818359375,258.485175095678,256.19092217610506,256.53906626382576,50530500
2018-09-12,258.1012878417969,258.70832640123996,257.3067871008832,258.0477272185196,59810800
2018-09-13,259.6278381347656,259.815327572716,258.8868979656381,259.1725728052701,51034200
2018-09-14,259.6725158691406,260.0206599791151,258.8869236040789,259.8331977660519,55079900
2018-09-17,258.2976989746094,259.65461357220147,258.0209599924916,259.6189246505068,68244000
2018-09-18,259.6992492675781,260.2973519680675,258.4851449199736,258.5119252312873,61930400
2018-09-19,259.97601318359375,260.39558959674406,259.6278418596497,259.7528348200766,49080600
2018-09-20,262.0827331542969,262.40412407765285,259.99378750454133,261.243607797826,100360600
2018-09-21,261.84332275390625,262.9463405779948,261.6819135211442,262.82975812096424,105479700
2018-09-24,260.9735107421875,261.4039627971183,260.39062573246207,261.260478778808,53409600
2018-09-25,260.7313537597656,261.53842728343164,260.48923991269794,261.4308211291793,44370000
2018-09-26,259.9512023925781,262.067529905459,259.52972667714494,260.87485844553476,79739700
2018-09-27,260.6776428222656,261.77168472182245,260.1485607989989,260.4265525846682,59249500
2018-09-28,260.70452880859375,261.20670925381296,260.01403753811275,260.0498880222129,70091400
2018-10-01,261.6101379394531,262.68622666354867,260.93757222435505,261.9508815803502,62078900
2018-10-02,261.457763671875,262.17515639058075,261.08114207292675,261.457763671875,47258200
2018-10-03,261.6011657714844,262.93732092255243,261.2424695244532,262.51584530642924,64694600
2018-10-04,259.55657958984375,261.1707264627903,257.96035795174475,261.1169233914768,111545900
2018-10-05,258.1039123535156,260.30094467632426,256.6690995378739,259.78083905612795,105951700
2018-10-08,258.1039123535156,258.4626087157315,256.023435139174,257.41339380530235,87742200
2018-10-09,257.72723388671875,259.0364877740068,257.1622741816713,257.7182849512629,74339000
2018-10-10,249.56674194335938,257.28781166234387,249.19012041566617,257.21605598398236,214731000
2018-10-11,244.06967163085938,250.10481158769392,242.44652089272267,248.4727119144293,274840500
2018-10-12,247.45936584472656,248.48165154002078,244.24897004992093,248.19468358925502,183186500
2018-10-15,246.06942749023438,248.43687248861843,245.97974656754855,247.10068968418298,102263700
2018-10-16,251.44993591308594,251.82658481388953,247.56700128469697,248.0422800364412,118255800
2018-10-17,251.49484252929688,252.12255433924483,248.9032085578938,251.48586622578452,110626000
2018-10-18,247.86288452148438,251.1539848634457,246.58053243287875,250.55314743749204,134557500
2018-10-19,247.72842407226562,250.4635142782088,247.02895667543848,248.51757239007574,139901600
2018-10-22,246.61648559570312,248.72383696350795,246.07842737480019,248.40101845103294,82415800
2018-10-23,245.3609619140625,246.4908812323126,240.87718984706726,242.97561925718117,146352700
2018-10-24,237.92689514160156,245.49550482212763,237.37091176619364,245.10987961328368,177806700
2018-10-25,242.1954345703125,243.746829651314,238.74295176343955,239.77421392783438,138061500
2018-10-26,237.93589782714844,243.0205087037729,235.20978341145334,238.46500715026616,201574600
2018-10-29,236.61764526367188,242.34792004292308,233.02167808446947,241.04761498312337,160749100
2018-10-30,240.12391662597656,240.4377861403637,235.95401412561196,236.4472454672982,157116000
2018-10-31,242.68870544433594,245.02027291292762,242.231351834055,242.70663068456653,128296300
2018-11-01,245.2713165283203,245.46860360050437,242.46447074229096,243.5585122577164,99495000
2018-11-02,243.81863403320312,246.81379126923983,241.75608192567535,246.38333918677264,122634100
2018-11-05,245.16375732421875,245.71974080681895,243.3343702469705,244.31182949328038,65622500
2018-11-06,246.71517944335938,246.87658874145473,245.0382523239815,245.10103172883584,60085900
2018-11-07,251.9969940185547,252.07769864057167,248.4727279898258,248.90318000735877,102752100
2018-11-08,251.53961181640625,252.18527608579305,250.39176726713777,251.18986446071753,65584900
2018-11-09,249.08251953125,250.40969857449798,247.66563220476698,250.22138780666992,98812600
2018-11-12,244.42840576171875,248.81352148681145,243.90827277285172,248.5714075989599,99673600
2018-11-13,243.97100830078125,246.90338543801982,243.24463940103615,244.89466427001102,98176600
2018-11-14,242.3030548095703,246.25771771213653,240.7337345772979,245.85419464390174,125335900
2018-11-15,244.8319549560547,245.2982849083458,239.44247789299996,241.02972383800775,135101400
2018-11-16,245.46871948242188,246.3833995942956,243.20887970388358,243.72901285190358,126668000
2018-11-19,241.3166961669922,245.15480520301122,240.39303991712816,244.8588608254808,103061700
2018-11-20,236.85079956054688,239.433456958105,235.98094658104677,237.96276640852702,136021300
2018-11-21,237.65786743164062,239.56795889286275,237.6489184960595,238.41113792665666,75563700
2018-11-23,236.0706329345703,237.47854413206406,235.90922368520557,236.00785354866954,42807900
2018-11-26,239.88180541992188,240.10599402311806,237.94481260429404,238.33938673526117,79981400
2018-11-27,240.68890380859375,240.68890380859375,238.23180522083328,238.84159171656168,75502400
2018-11-28,246.23086547851562,246.2308654785156,240.62614924099154,241.76504509519467,127629600
2018-11-29,245.6927947998047,247.10067849177832,244.3028089780721,245.45065358284322,82346400
2018-11-30,247.1903533935547,247.75531306368103,245.21751006572393,245.54032852478275,98204200
2018-12-03,250.46359252929688,251.45002823474667,248.85842121933842,251.3424220426582,103176300
2018-12-04,242.34786987304688,250.05996297233352,242.0340003684046,249.62951102024368,177986000
2018-12-06,241.98025512695312,242.09683760226312,235.3442766385494,238.4649924617953,204185400
2018-12-07,236.35760498046875,243.21777186305357,235.51465350817443,241.63947508654044,161018900
2018-12-10,236.80596923828125,237.7834283669261,231.91864622828135,236.17823013665304,151445900
2018-12-11,236.8597869873047,240.21364029390534,235.38014743243838,240.02532949846568,121504400
2018-12-12,238.05242919921875,241.22694762244885,237.97172458254013,239.85491440536387,97976700
2018-12-13,237.97177124023438,239.87288667280228,236.8508279552977,239.00303358902025,96662700
2018-12-14,233.57763671875,236.77008042652372,233.0216533288351,235.81054658043217,116961100
2018-12-17,228.99526977539062,233.7390958905715,227.35420711095531,232.61815256924055,165492300
2018-12-18,228.74412536621094,231.31781992686695,227.12996462928436,230.64525409342977,134515100
2018-12-19,225.3185577392578,232.6181396964807,223.6057668384241,228.82487153836016,214992800
2018-12-20,221.65081787109375,225.64137283491897,219.3909926003591,224.0630897715264,252053400
2018-12-21,217.10931396484375,225.2362647909047,216.45987909545187,222.55734939548714,255345600
2018-12-24,211.3726348876953,217.2355782530651,211.30950265452,215.6119911838422,147311600
2018-12-26,222.0521697998047,222.0521697998047,210.84944161565025,212.84284806900345,218485400
2018-12-27,223.75697326660156,223.95539867695237,215.53983252872507,218.79602145206852,186267300
2018-12-28,223.46835327148438,226.76061613928792,222.29576178319286,225.1189990663162,153100200
2018-12-31,225.42564392089844,225.66918540388036,223.21576818583068,225.10092653135382,144299400
2019-01-02,225.6602020263672,226.58926583134414,221.84478225503412,221.87184089599208,126925200
2019-01-03,220.27529907226562,224.20798164872417,219.7882160680314,223.90129414990102,144140700
2019-01-04,227.65359497070312,228.30302984004322,222.94519904963533,223.32403376286777,142628800
2019-01-07,229.44857788085938,230.8646972290095,227.02221880062802,227.92421020512762,103139100
2019-01-08,231.60427856445312,232.09136153682732,229.1057727631822,231.6493946419734,102512600
2019-01-09,232.68663024902344,233.5345040307875,231.0810872950285,232.3168106185449,95006600
2019-01-10,233.5075225830078,233.7600790572302,230.45878744851456,231.14430967565727,96823900
2019-01-11,233.5977020263672,233.62476066259418,231.83880809184683,232.42509689449088,73858100
2019-01-14,232.1725311279297,232.98431770874248,231.27956864169428,231.68544816880714,70908200
2019-01-15,234.83338928222656,235.1490916737424,232.5423241720815,232.55135289162263,85208300
2019-01-16,235.40164184570312,236.2946042059327,235.05888083122784,235.2663211625068,77636700
2019-01-17,237.18753051757812,238.0534616414611,234.48155769024675,234.52667375331637,96118400
2019-01-18,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,127900300
2019-01-22,237.09742736816406,239.0818193012612,235.47385398769612,238.86535019095635,115531200
2019-01-23,237.59349060058594,238.83824278385484,235.11301495399758,238.13469079243134,86030300
2019-01-24,237.7198028564453,238.30611923937073,236.39387450672066,237.4131291089255,59204100
2019-01-25,239.73129272460938,240.56113699192727,237.81907520505385,239.5779420624132,96883400
2019-01-28,237.90916442871094,237.97228288101937,236.13224098699024,237.57543214969337,85613700
2019-01-29,237.59349060058594,238.62174619116553,236.75464544284742,238.0535148926423,66136300
2019-01-30,241.35476684570312,242.2026406833032,238.35114858918067,239.11784653082972,92473700
2019-01-31,243.4744873046875,243.9615702787271,241.07518731789955,241.29168393224379,104012100
2019-02-01,243.5917510986328,244.62003432088505,242.79799440635136,243.67292700671777,85782500
2019-02-04,245.3054962158203,245.36864220032464,242.9603138087514,243.63680714579525,60744800
2019-02-05,246.33377075195312,246.64044441757986,245.23334052748848,245.7384533328247,79552800
2019-02-06,246.00904846191406,246.55024863747457,245.26943666611854,246.05416453371834,58347800
2019-02-07,243.66390991210938,244.93569324903805,241.99522072835208,244.385491843503,95482000
2019-02-08,243.96157836914062,244.0607841954562,241.58030821850048,242.4101522933993,75788900
2019-02-11,244.09686279296875,244.8815907605334,243.56469126929375,244.6200331224038,68021400
2019-02-12,247.23573303222656,247.6145538288021,245.64822009950578,245.7203947927641,72270200
2019-02-13,248.0385284423828,248.88640229444533,247.6506788684733,248.07461579450455,65277200
2019-02-14,247.4883575439453,248.62487529973822,246.12634198115146,246.94715730182546,83234400
